review_run_id,role_id,role_name,model_family,model_variant,prompt_variant,block_id,item_order_index,blinded_item_id,intended_meaning_retention,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_appropriateness,safety_acceptability,construct_overlap_risk,shame_judgment_risk,social_desirability_risk,suggested_gate,observable_rationale,synthetic_review_only,status_label
SP-R1-A,R1,psychometrician,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_1,1,B009,3,3,3,4,4,3,4,low,low,moderate,pass,The item asks about perceived pressure to repeat a prior response and matches the current-questionnaire frame.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,5,B041,4,4,3,4,4,4,4,moderate,low,low,pass,The item separates noticing hunger from difficulty deciding whether to act on it.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,6,B023,4,4,4,4,3,4,4,low,low,low,pass,Starting to eat without deliberation in a familiar setting directly represents a context trigger.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,7,B028,4,4,4,4,4,4,3,low,moderate,moderate,pass,Difficulty controlling whether to stop or continue eating directly captures subjective control.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,8,B019,4,4,3,4,4,4,4,moderate,low,moderate,pass,Preparing a simpler plan version is concrete but includes both advance planning and setup behavior.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,9,B030,4,3,4,4,4,4,4,low,low,moderate,pass,Resuming at the next opportunity is apparent but what counts as one plan occasion is unspecified.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,10,B013,4,4,4,4,3,4,4,low,low,low,pass,Delayed awareness after eating begins is a direct and singular automaticity indicator.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,11,B027,4,4,4,4,4,4,4,low,low,low,pass,Deciding to eat because of food smell identifies a specific external cue and response.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,12,B034,4,3,4,4,3,3,4,low,low,low,revise,The phrase saying the eating action starts itself is less natural and obscures who performs the behavior.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,13,B026,4,3,3,4,4,4,4,moderate,low,moderate,revise,The time-pressure condition is clear but тохирох сонголт leaves the criterion for an appropriate choice undefined.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,14,B024,4,4,4,4,4,4,3,low,moderate,moderate,pass,Not continuing the plan at the next meal after a deviation directly represents rebound.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_2,15,B032,4,3,3,4,4,4,4,moderate,low,moderate,revise,The contrast between full and partial implementation introduces two performance standards in one confidence judgment.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,1,B020,4,3,4,4,4,4,4,low,low,moderate,pass,Delay attributed to extensive preparation captures setup burden although the planned action is unspecified.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,2,B031,4,4,4,4,4,4,4,low,low,low,pass,Noticing hunger before it becomes intense is clear and directly targets early signal awareness.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,3,B002,4,4,4,4,4,4,3,low,moderate,moderate,pass,Temporary relief from eating while sad describes a specific affect-linked eating consequence.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,4,B010,4,4,3,4,4,4,3,moderate,moderate,moderate,pass,Participation despite body discomfort is a clear inverse avoidance indicator but also reflects willingness.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,5,B009,4,4,4,4,4,4,4,low,low,low,pass,Feeling compelled to match an earlier response is directly observable during the current questionnaire.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,6,B007,4,4,3,4,4,4,3,moderate,low,moderate,pass,Self-soothing without eating is clear but also measures broad coping strategy use.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,7,B022,4,3,3,4,4,4,3,moderate,low,moderate,revise,The social condition is clear but өөрийн сонголт does not specify what eating behavior the respondent evaluates.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,8,B036,4,4,4,4,4,4,4,low,low,low,pass,Persistent food thoughts after an advertisement link a defined digital cue to a cognitive response.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,9,B021,4,4,4,4,4,4,3,low,low,moderate,pass,Confidence in following an eating plan on a stressful day is singular and easy to answer.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,10,B016,4,4,3,4,4,4,4,moderate,low,low,pass,The item distinguishes fullness awareness from difficulty deciding to stop but also touches eating control.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,11,B042,4,3,4,4,3,4,4,low,low,low,pass,The repeated-action trigger and unthinking eating are apparent although the daily action is left unspecified.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,12,B012,4,4,4,4,4,4,3,low,moderate,moderate,pass,Abandoning the remaining daily plan after a deviation directly describes same-day rebound.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,13,B039,4,4,3,4,4,4,4,moderate,low,moderate,pass,Choosing whether to eat when food is nearby is clear but also reflects cue reactivity and control.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-A,R3,behavioral_science,GPT-5.6,gpt-5.6-sol,literal-v2-1,block_3,14,B029,4,4,4,4,4,4,3,low,moderate,moderate,pass,Avoiding social activity because of body-appearance concern is direct and behaviorally specific.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,1,B028,4,4,4,4,4,4,4,moderate,moderate,moderate,pass,Names difficulty controlling whether to stop or continue while eating.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,2,B030,4,4,4,4,4,4,4,low,low,moderate,pass,States resuming the plan after one missed instance.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,3,B002,4,4,3,4,4,4,4,moderate,moderate,moderate,pass,Links sadness eating with a short-lived calming feeling.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,4,B025,4,4,4,4,4,4,4,moderate,low,low,pass,Describes choosing a snack without considering desire to eat.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,5,B032,4,3,4,4,4,4,4,low,low,moderate,revise,Asks confidence about partly implementing a plan when tired; partial implementation is broad.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,6,B014,4,4,4,4,4,4,4,moderate,moderate,moderate,pass,Specifies eating after anger or frustration.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,7,B007,4,4,3,4,4,4,4,moderate,low,moderate,pass,Describes using an alternative soothing action during unpleasant feelings.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,8,B039,4,4,4,4,4,4,4,moderate,low,moderate,pass,Asks confidence in choosing whether to eat when food is nearby.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,9,B022,4,4,3,4,4,4,4,moderate,low,high,pass,Asks confidence in making one's own choice while eating with others.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,10,B012,4,4,4,4,4,4,4,moderate,moderate,moderate,pass,Captures abandoning the day's plan after eating differently than planned.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,11,B033,4,4,4,4,4,4,4,moderate,low,low,pass,Identifies a place cue followed by reaching for food without deliberation.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,12,B017,4,4,4,4,4,4,4,moderate,high,moderate,pass,States viewing a day as failure when the plan was not followed exactly.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,13,B023,4,4,4,4,4,4,4,moderate,low,low,pass,Identifies starting to eat without deliberation in a familiar setting.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,14,B009,4,4,3,4,4,4,4,moderate,low,moderate,revise,References prior answers and a perceived need for the same response choice.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_1,15,B042,4,4,4,4,4,4,4,moderate,low,low,pass,Describes eating automatically after a daily repeated action.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,1,B038,4,4,4,4,4,4,4,low,low,low,pass,Asks whether a comfortable fullness point was noticed while eating.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,2,B031,4,4,4,4,4,4,4,low,low,low,pass,Asks whether hunger was noticed before it became very strong.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,3,B004,4,4,4,4,4,4,4,moderate,moderate,moderate,pass,Describes pausing while eating to consider continuing.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,4,B020,4,4,4,4,4,4,4,low,low,moderate,pass,Connects postponing a plan to needing extensive preparation.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,5,B003,4,4,4,4,4,4,4,moderate,low,moderate,pass,Describes tolerating an unpleasant feeling rather than eating.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,6,B001,4,4,4,4,4,4,4,moderate,low,low,pass,Specifies noticing hunger only after becoming very weak.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,7,B010,4,4,4,4,4,4,4,moderate,moderate,moderate,pass,Describes participating in a desired activity despite body-related discomfort.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,8,B019,4,4,4,4,4,4,4,low,low,moderate,pass,States preparing a simpler plan version for busy days in advance.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,9,B034,4,4,4,4,4,4,4,moderate,low,low,pass,Describes eating beginning automatically after a regular action ends.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,10,B037,4,4,4,4,4,4,4,moderate,low,moderate,pass,Asks confidence in returning at the next meal after eating differently than planned.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,11,B006,4,4,4,4,4,4,4,low,low,moderate,pass,Asks confidence in completing one selected simple eating-plan step when tired.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,12,B027,4,4,4,4,4,4,4,moderate,low,low,pass,Identifies deciding to eat because of a food smell.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,13,B040,4,4,4,4,4,4,4,moderate,low,moderate,pass,Describes making a considered choice before eating in a repeated situation.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_2,14,B041,4,4,3,4,4,4,4,moderate,low,moderate,pass,Combines noticing early hunger with difficulty deciding whether to begin eating.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,1,B013,4,4,4,4,4,4,4,moderate,low,low,pass,Describes noticing that eating had begun only after some time.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
SP-R3-B,R3,behavioral_science,GPT-5.6,gpt-5.6-terra,boundary-v2-1,block_3,2,B008,4,4,4,4,4,4,4,moderate,low,moderate,pass,States returning to usual eating at the next meal after eating differently.,true,AI-REVISED CANDIDATE ITEM BANK ONLY | NOT HUMAN-REVIEWED | NOT PSYCHOMETRICALLY VALIDATED | NOT A CLINICAL OR PSYCHOLOGICAL DIAGNOSIS | NOT READY FOR PRODUCTION PSYCHOMETRIC CLAIMS
